,article_id,entity_mention,start_offset,end_offset,main_role,fine-grained_roles_1,fine-grained_roles_2,fine-grained_roles_3,origin,article,fine-grained_roles
127,EN_UA_022016.txt,Russia,132,137,Antagonist,Foreign Adversary,,,EN/raw-documents/EN_UA_022016.txt,"""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine 

 Currency

""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine

Western countries should provide the Armed Forces of Ukraine with all the weapons they need to liberate all the territories seized by Russia. First of all, Kyiv needs to be provided with long-range missiles.

This was the call to the West made by Estonian Prime Minister Kaja Kallas in an interview with The Kyiv Independent published on Sunday, January 14. In her opinion, this is the only way to repel the aggressor country.

The head of the Estonian government reminded that Tallinn had officially decided to provide Kyiv with annual aid of 0.25% of its GDP over the next 4 years. She called on partners and allies to make the same decision.

Kallas said that the joint budgets of the countries that are members of the Ramstein format contact group on Ukraine's defense are ""much larger"" than Russia's budget.

""Every month, Moscow spends about 5.3 billion euros on the war. If we take the total budgets and this 0.25% of the GDP of all the states of the Ramstein coalition, it will be 120 billion. Such assistance would turn the tide in Ukraine's favor. The partners should provide Kyiv with all the military equipment they have,"" said the Estonian prime minister.

The absence of long-range weapons in the Ukrainian army gives the Russian occupation forces an advantage to seize more territories, Kallas noted.

""If they (Russians - Ed.) think they can win, then of course they don't feel threatened and just keep hitting Ukraine,"" the official said.

She also added that some Western countries are afraid that Moscow will lose and what consequences it will have. According to Kallas, the main task now is to end the war.

Speaking in the Estonian parliament on January 11, Ukrainian President Volodymyr Zelensky said that Ukraine must win the battle against Russia because it is about the survival of the Ukrainian people.

As OBOZ.UA previously reported, the head of state called on the West to strengthen support for Ukraine. He emphasized that the Armed Forces of Ukraine need more shells, and they will move forward.

Only verified information is available on OBOZ.UA Telegram channel and Viber. Do not fall for fakes!",['Foreign Adversary']
128,EN_UA_022016.txt,Kyiv,406,409,Protagonist,Underdog,,,EN/raw-documents/EN_UA_022016.txt,"""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine 

 Currency

""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine

Western countries should provide the Armed Forces of Ukraine with all the weapons they need to liberate all the territories seized by Russia. First of all, Kyiv needs to be provided with long-range missiles.

This was the call to the West made by Estonian Prime Minister Kaja Kallas in an interview with The Kyiv Independent published on Sunday, January 14. In her opinion, this is the only way to repel the aggressor country.

The head of the Estonian government reminded that Tallinn had officially decided to provide Kyiv with annual aid of 0.25% of its GDP over the next 4 years. She called on partners and allies to make the same decision.

Kallas said that the joint budgets of the countries that are members of the Ramstein format contact group on Ukraine's defense are ""much larger"" than Russia's budget.

""Every month, Moscow spends about 5.3 billion euros on the war. If we take the total budgets and this 0.25% of the GDP of all the states of the Ramstein coalition, it will be 120 billion. Such assistance would turn the tide in Ukraine's favor. The partners should provide Kyiv with all the military equipment they have,"" said the Estonian prime minister.

The absence of long-range weapons in the Ukrainian army gives the Russian occupation forces an advantage to seize more territories, Kallas noted.

""If they (Russians - Ed.) think they can win, then of course they don't feel threatened and just keep hitting Ukraine,"" the official said.

She also added that some Western countries are afraid that Moscow will lose and what consequences it will have. According to Kallas, the main task now is to end the war.

Speaking in the Estonian parliament on January 11, Ukrainian President Volodymyr Zelensky said that Ukraine must win the battle against Russia because it is about the survival of the Ukrainian people.

As OBOZ.UA previously reported, the head of state called on the West to strengthen support for Ukraine. He emphasized that the Armed Forces of Ukraine need more shells, and they will move forward.

Only verified information is available on OBOZ.UA Telegram channel and Viber. Do not fall for fakes!",['Underdog']
129,EN_UA_022016.txt,Estonian government,694,712,Protagonist,Guardian,,,EN/raw-documents/EN_UA_022016.txt,"""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine 

 Currency

""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine

Western countries should provide the Armed Forces of Ukraine with all the weapons they need to liberate all the territories seized by Russia. First of all, Kyiv needs to be provided with long-range missiles.

This was the call to the West made by Estonian Prime Minister Kaja Kallas in an interview with The Kyiv Independent published on Sunday, January 14. In her opinion, this is the only way to repel the aggressor country.

The head of the Estonian government reminded that Tallinn had officially decided to provide Kyiv with annual aid of 0.25% of its GDP over the next 4 years. She called on partners and allies to make the same decision.

Kallas said that the joint budgets of the countries that are members of the Ramstein format contact group on Ukraine's defense are ""much larger"" than Russia's budget.

""Every month, Moscow spends about 5.3 billion euros on the war. If we take the total budgets and this 0.25% of the GDP of all the states of the Ramstein coalition, it will be 120 billion. Such assistance would turn the tide in Ukraine's favor. The partners should provide Kyiv with all the military equipment they have,"" said the Estonian prime minister.

The absence of long-range weapons in the Ukrainian army gives the Russian occupation forces an advantage to seize more territories, Kallas noted.

""If they (Russians - Ed.) think they can win, then of course they don't feel threatened and just keep hitting Ukraine,"" the official said.

She also added that some Western countries are afraid that Moscow will lose and what consequences it will have. According to Kallas, the main task now is to end the war.

Speaking in the Estonian parliament on January 11, Ukrainian President Volodymyr Zelensky said that Ukraine must win the battle against Russia because it is about the survival of the Ukrainian people.

As OBOZ.UA previously reported, the head of state called on the West to strengthen support for Ukraine. He emphasized that the Armed Forces of Ukraine need more shells, and they will move forward.

Only verified information is available on OBOZ.UA Telegram channel and Viber. Do not fall for fakes!",['Guardian']
130,EN_UA_022016.txt,Ukraine,1677,1683,Innocent,Victim,,,EN/raw-documents/EN_UA_022016.txt,"""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine 

 Currency

""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine

Western countries should provide the Armed Forces of Ukraine with all the weapons they need to liberate all the territories seized by Russia. First of all, Kyiv needs to be provided with long-range missiles.

This was the call to the West made by Estonian Prime Minister Kaja Kallas in an interview with The Kyiv Independent published on Sunday, January 14. In her opinion, this is the only way to repel the aggressor country.

The head of the Estonian government reminded that Tallinn had officially decided to provide Kyiv with annual aid of 0.25% of its GDP over the next 4 years. She called on partners and allies to make the same decision.

Kallas said that the joint budgets of the countries that are members of the Ramstein format contact group on Ukraine's defense are ""much larger"" than Russia's budget.

""Every month, Moscow spends about 5.3 billion euros on the war. If we take the total budgets and this 0.25% of the GDP of all the states of the Ramstein coalition, it will be 120 billion. Such assistance would turn the tide in Ukraine's favor. The partners should provide Kyiv with all the military equipment they have,"" said the Estonian prime minister.

The absence of long-range weapons in the Ukrainian army gives the Russian occupation forces an advantage to seize more territories, Kallas noted.

""If they (Russians - Ed.) think they can win, then of course they don't feel threatened and just keep hitting Ukraine,"" the official said.

She also added that some Western countries are afraid that Moscow will lose and what consequences it will have. According to Kallas, the main task now is to end the war.

Speaking in the Estonian parliament on January 11, Ukrainian President Volodymyr Zelensky said that Ukraine must win the battle against Russia because it is about the survival of the Ukrainian people.

As OBOZ.UA previously reported, the head of state called on the West to strengthen support for Ukraine. He emphasized that the Armed Forces of Ukraine need more shells, and they will move forward.

Only verified information is available on OBOZ.UA Telegram channel and Viber. Do not fall for fakes!",['Victim']
131,EN_UA_022016.txt,Ukraine,1978,1984,Protagonist,Rebel,,,EN/raw-documents/EN_UA_022016.txt,"""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine 

 Currency

""Russia does not feel threatened"": Estonian Prime Minister calls for long-range missiles to be transferred to Ukraine

Western countries should provide the Armed Forces of Ukraine with all the weapons they need to liberate all the territories seized by Russia. First of all, Kyiv needs to be provided with long-range missiles.

This was the call to the West made by Estonian Prime Minister Kaja Kallas in an interview with The Kyiv Independent published on Sunday, January 14. In her opinion, this is the only way to repel the aggressor country.

The head of the Estonian government reminded that Tallinn had officially decided to provide Kyiv with annual aid of 0.25% of its GDP over the next 4 years. She called on partners and allies to make the same decision.

Kallas said that the joint budgets of the countries that are members of the Ramstein format contact group on Ukraine's defense are ""much larger"" than Russia's budget.

""Every month, Moscow spends about 5.3 billion euros on the war. If we take the total budgets and this 0.25% of the GDP of all the states of the Ramstein coalition, it will be 120 billion. Such assistance would turn the tide in Ukraine's favor. The partners should provide Kyiv with all the military equipment they have,"" said the Estonian prime minister.

The absence of long-range weapons in the Ukrainian army gives the Russian occupation forces an advantage to seize more territories, Kallas noted.

""If they (Russians - Ed.) think they can win, then of course they don't feel threatened and just keep hitting Ukraine,"" the official said.

She also added that some Western countries are afraid that Moscow will lose and what consequences it will have. According to Kallas, the main task now is to end the war.

Speaking in the Estonian parliament on January 11, Ukrainian President Volodymyr Zelensky said that Ukraine must win the battle against Russia because it is about the survival of the Ukrainian people.

As OBOZ.UA previously reported, the head of state called on the West to strengthen support for Ukraine. He emphasized that the Armed Forces of Ukraine need more shells, and they will move forward.

Only verified information is available on OBOZ.UA Telegram channel and Viber. Do not fall for fakes!",['Rebel']
132,EN_CC_100091.txt,Greta Thunberg,216,229,Innocent,Exploited,,,EN/raw-documents/EN_CC_100091.txt,"FACT CHECK: Did Greta Thunberg Say Saving The Banks Would Save The World? 

 FACT CHECK: Did Greta Thunberg Say Saving The Banks Would Save The World?

A video shared on social media purports climate change activist Greta Thunberg said to save the banks in order to save the world.

Verdict: False

This video is missing context. Thunberg was not advocating for banks to “save the world.”

Fact Check:

Thunberg recently pulled out of an appearance at the Edinburgh International Book festival, BBC reported. The event was sponsored by the company Baillie Gifford and Thunberg refused to appear at the event claiming that Baillie Gifford, “invests heavily in the fossil fuel industry.”

The Facebook post purports Thunberg suggested the way to save the world is to save the banks. The post shared a small clip from an interview with Thunberg in which the audience claps after her alleged statement.

“The money is there if we can save the banks, we can save the world,” she says in the clip. The caption reads, “GRETA – Saying the quiet parts out loud. The only way to save the planet is to save the banks.”

The clip is taken out of context. Check Your Fact conducted a reverse image and found the clip stems from a conference called, ‘The Right to a Future’ held by The Intercept.

The interviewer asks Greta about her rebuttal to governments saying fighting climate change is “too expensive.” The full exchange features Thunberg arguing that world governments have enough money to help curb climate change suggesting if there is “enough money to bail out the banks, then there is enough money to help the environment.” (RELATED: Did RFK Jr. Meet With Then-President Trump To Lead A Vaccine Safety Commission?)

There is no credible news report that suggests she was making this claim or had recently made such a remark.

This is not the first time a misinformation has been shared online. Check Your Fact recently debunked a claim that Homeland Security Secretary Alejandro Mayorkas misled the House Judiciary Committee during a hearing on the status of the southern border.",['Exploited']
133,EN_UA_023008.txt,Davos/UK dominated media,372,395,Antagonist,Deceiver,,,EN/raw-documents/EN_UA_023008.txt,"What Everyone Is Missing About the Putin/Carlson Talk 

 by Tom Luongo, Tom Luongo:

“The Vorlons say, understanding is a three-edged sword: your side, their side, and the truth”

— John Sheridan, Babylon 5

The biggest media story of 2024 so far has come and gone. Tucker Carlson interviewed Russian President Vladimir Putin at the Kremlin last week.

Everyone, even the Davos/UK dominated media, has put forth their opinion on it. I gave out a quick take for my Patrons the morning after just like everyone else. And like everyone else I missed the biggest takeaway from this interview.

TRUTH LIVES on at https://sgtreport.tv/

Now, if you go through the commentary what you will mostly see is people, as always, doing what traders call “talking their book.” In other words, as opposed to dealing with the information presented and the motivations of the people involved, most media outlets and commentators put forth their opinion on whether this interview satisfied their needs from it.

So, for the hardcore geopolitical types and armchair psychoanalysts, we heard a lot of opinions second-guessing Putin’s strategy to open the interview with a nearly thirty minute recitation of Russian/Ukrainian history. Why would he do this, was the common refrain.

I’ll use my former-bellwether-for-normies, Scott Adams, as an example of this.

How many of you thought Putin was “all there” in the Tucker interview?

If he seemed lucid to you, it’s because Biden is your comparison.

I thought Putin seemed unhinged. The history lesson was not a good sign. https://t.co/VZiEIHRZ2t

— Scott Adams (@ScottAdamsSays) February 9, 2024

This was the kindest of the ‘bad takes’ I found on this. But I’m having one of Scott’s “One movie, two screens,” moments here. Because Putin looked anything other than “unhinged.” In fact, he looked as calm as I’ve ever seen him, taking a relaxed posture to put Carlson, who was clearly unsure of where he stood at the beginning of the interview, at ease.

But this is the message that Adams wanted to see, framing Putin in relation to Biden, because he needed something unique to say to justify his even being in the conversation.

By contrast, Martin Armstrong had a great post curating all of the crazy Neocon takes from the “media” on his blog over the weekend.

What’s obvious from those is that they understood that Putin’s 30 minute opening monologue would put off a lot of casual watchers who would tune him out at that point. So, their “analysis” focused on steering the conversation to Putin’s ‘false history’ of Russia and Ukraine.

This way that ‘false history’ would dominate everyone’s opinions the next day, managing the Overton Window of the entire interview, making it all about that. This would be the basis of how they discredit Putin.

Then to discredit Carlson, people like Hillary Clinton was trotted out to lie about Tucker Carlson, calling him a “useful idiot,” and “puppy dog” and a joke in Russian media, which is an outright lie. Hillary’s harpy laugh made an appearance alongside a sycophant interviewer as they joked about Carlson’s having been fired from every legitimate news agency.

We were treated to a common sight: Two Beltway insiders laughing inside their echo chamber and only our sick fascination with roadkill makes it even remotely interesting.

So, the whole exercise is reframed as Puppy Dog Tucker throwing softballs to Liar Putin to distract us away from the sum and substance of their talk.

I know… in other news water is wet and women want more sex when they’re fertile.",['Deceiver']
134,EN_UA_023008.txt,Carlson,2801,2807,Innocent,Scapegoat,,,EN/raw-documents/EN_UA_023008.txt,"What Everyone Is Missing About the Putin/Carlson Talk 

 by Tom Luongo, Tom Luongo:

“The Vorlons say, understanding is a three-edged sword: your side, their side, and the truth”

— John Sheridan, Babylon 5

The biggest media story of 2024 so far has come and gone. Tucker Carlson interviewed Russian President Vladimir Putin at the Kremlin last week.

Everyone, even the Davos/UK dominated media, has put forth their opinion on it. I gave out a quick take for my Patrons the morning after just like everyone else. And like everyone else I missed the biggest takeaway from this interview.

TRUTH LIVES on at https://sgtreport.tv/

Now, if you go through the commentary what you will mostly see is people, as always, doing what traders call “talking their book.” In other words, as opposed to dealing with the information presented and the motivations of the people involved, most media outlets and commentators put forth their opinion on whether this interview satisfied their needs from it.

So, for the hardcore geopolitical types and armchair psychoanalysts, we heard a lot of opinions second-guessing Putin’s strategy to open the interview with a nearly thirty minute recitation of Russian/Ukrainian history. Why would he do this, was the common refrain.

I’ll use my former-bellwether-for-normies, Scott Adams, as an example of this.

How many of you thought Putin was “all there” in the Tucker interview?

If he seemed lucid to you, it’s because Biden is your comparison.

I thought Putin seemed unhinged. The history lesson was not a good sign. https://t.co/VZiEIHRZ2t

— Scott Adams (@ScottAdamsSays) February 9, 2024

This was the kindest of the ‘bad takes’ I found on this. But I’m having one of Scott’s “One movie, two screens,” moments here. Because Putin looked anything other than “unhinged.” In fact, he looked as calm as I’ve ever seen him, taking a relaxed posture to put Carlson, who was clearly unsure of where he stood at the beginning of the interview, at ease.

But this is the message that Adams wanted to see, framing Putin in relation to Biden, because he needed something unique to say to justify his even being in the conversation.

By contrast, Martin Armstrong had a great post curating all of the crazy Neocon takes from the “media” on his blog over the weekend.

What’s obvious from those is that they understood that Putin’s 30 minute opening monologue would put off a lot of casual watchers who would tune him out at that point. So, their “analysis” focused on steering the conversation to Putin’s ‘false history’ of Russia and Ukraine.

This way that ‘false history’ would dominate everyone’s opinions the next day, managing the Overton Window of the entire interview, making it all about that. This would be the basis of how they discredit Putin.

Then to discredit Carlson, people like Hillary Clinton was trotted out to lie about Tucker Carlson, calling him a “useful idiot,” and “puppy dog” and a joke in Russian media, which is an outright lie. Hillary’s harpy laugh made an appearance alongside a sycophant interviewer as they joked about Carlson’s having been fired from every legitimate news agency.

We were treated to a common sight: Two Beltway insiders laughing inside their echo chamber and only our sick fascination with roadkill makes it even remotely interesting.

So, the whole exercise is reframed as Puppy Dog Tucker throwing softballs to Liar Putin to distract us away from the sum and substance of their talk.

I know… in other news water is wet and women want more sex when they’re fertile.",['Scapegoat']
135,EN_UA_023008.txt,Hillary Clinton,2822,2836,Antagonist,Deceiver,,,EN/raw-documents/EN_UA_023008.txt,"What Everyone Is Missing About the Putin/Carlson Talk 

 by Tom Luongo, Tom Luongo:

“The Vorlons say, understanding is a three-edged sword: your side, their side, and the truth”

— John Sheridan, Babylon 5

The biggest media story of 2024 so far has come and gone. Tucker Carlson interviewed Russian President Vladimir Putin at the Kremlin last week.

Everyone, even the Davos/UK dominated media, has put forth their opinion on it. I gave out a quick take for my Patrons the morning after just like everyone else. And like everyone else I missed the biggest takeaway from this interview.

TRUTH LIVES on at https://sgtreport.tv/

Now, if you go through the commentary what you will mostly see is people, as always, doing what traders call “talking their book.” In other words, as opposed to dealing with the information presented and the motivations of the people involved, most media outlets and commentators put forth their opinion on whether this interview satisfied their needs from it.

So, for the hardcore geopolitical types and armchair psychoanalysts, we heard a lot of opinions second-guessing Putin’s strategy to open the interview with a nearly thirty minute recitation of Russian/Ukrainian history. Why would he do this, was the common refrain.

I’ll use my former-bellwether-for-normies, Scott Adams, as an example of this.

How many of you thought Putin was “all there” in the Tucker interview?

If he seemed lucid to you, it’s because Biden is your comparison.

I thought Putin seemed unhinged. The history lesson was not a good sign. https://t.co/VZiEIHRZ2t

— Scott Adams (@ScottAdamsSays) February 9, 2024

This was the kindest of the ‘bad takes’ I found on this. But I’m having one of Scott’s “One movie, two screens,” moments here. Because Putin looked anything other than “unhinged.” In fact, he looked as calm as I’ve ever seen him, taking a relaxed posture to put Carlson, who was clearly unsure of where he stood at the beginning of the interview, at ease.

But this is the message that Adams wanted to see, framing Putin in relation to Biden, because he needed something unique to say to justify his even being in the conversation.

By contrast, Martin Armstrong had a great post curating all of the crazy Neocon takes from the “media” on his blog over the weekend.

What’s obvious from those is that they understood that Putin’s 30 minute opening monologue would put off a lot of casual watchers who would tune him out at that point. So, their “analysis” focused on steering the conversation to Putin’s ‘false history’ of Russia and Ukraine.

This way that ‘false history’ would dominate everyone’s opinions the next day, managing the Overton Window of the entire interview, making it all about that. This would be the basis of how they discredit Putin.

Then to discredit Carlson, people like Hillary Clinton was trotted out to lie about Tucker Carlson, calling him a “useful idiot,” and “puppy dog” and a joke in Russian media, which is an outright lie. Hillary’s harpy laugh made an appearance alongside a sycophant interviewer as they joked about Carlson’s having been fired from every legitimate news agency.

We were treated to a common sight: Two Beltway insiders laughing inside their echo chamber and only our sick fascination with roadkill makes it even remotely interesting.

So, the whole exercise is reframed as Puppy Dog Tucker throwing softballs to Liar Putin to distract us away from the sum and substance of their talk.

I know… in other news water is wet and women want more sex when they’re fertile.",['Deceiver']
136,EN_UA_002416.txt,Meta,275,278,Protagonist,Guardian,,,EN/raw-documents/EN_UA_002416.txt,"Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change 

 Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change

FACEBOOK users are now banned from calling for violence against heads of state.

Meta – the parent company of Facebook and Instagram – on Sunday clarified its recent violent speech policy to specifically not include calls for the death of a head of state.

The new announcement by Meta is likely in response to the violent posts users have been sharing towards Russian President Vladimir Putin following Russia's invasion of Ukraine.

""We do not permit calls to assassinate a head of state… So, in order to remove any ambiguity about our stance, we are further narrowing our guidance to make explicit that we are not allowing calls for the death of a head of state on our platforms,"" Meta global affairs President Nick Clegg said, per Reuters.

Meta's clarification came shortly after the company revealed last week that it would take a more relaxed stance on users calling for violence against Russian forces in the context of the Ukraine invasion.

""As a result of the Russian invasion of Ukraine we have temporarily made allowances for forms of political expression that would normally violate our rules like violent speech,"" a Meta spokesperson said.

Read more on Facebook

However, it appears that Meta's initial policy sparked confusion among both Facebook and Instagram users on what type of speech is exactly permitted.

Along with banning violent calls against state leaders, the American tech company also emphasized that their new policy does not allow for hate speech towards Russian civilians.

""We are now narrowing the focus to make it explicitly clear in the guidance that it is never to be interpreted as condoning violence against Russians in general,"" Clegg said.

""Meta stands against Russophobia. We have no tolerance for calls for genocide, ethnic cleansing, or any kind of discrimination, harassment, or violence towards Russians on our platform,"" Clegg added.

Most read in Tech

Last Friday, the Kremlin opened a court case against Meta in direct retaliation to the social media giant's violent speech policy.

""A criminal case has been initiated … in connection with illegal calls for murder and violence against citizens of the Russian Federation by employees of the American company Meta,"" Russia's Investigative Committee said, according to Reuters.

The Russian prosecutor general's office asked a court to designate Meta an ""extremist organization"" and ban it from operating in the country after the social media giant changed its hate speech rules on Friday, per the Wall Street Journal.

Read More on The US Sun

The prosecutor's office added that Meta's actions not only constitute terrorist activity but also incite ""hatred and enmity"" towards Russian citizens.

Several weeks ago, Russia also announced that it would block civilians' access to Facebook and since then the media platform has been heavily restricted.

We pay for your stories!

Do you have a story for The US Sun team?

Email us at exclusive@the-sun.com or call 212 416 4552.

Like us on Facebook at www.facebook.com/TheSunUS and follow us from our main Twitter account at @TheSunUS",['Guardian']
137,EN_UA_002416.txt,Meta's,1398,1403,Antagonist,Incompetent,,,EN/raw-documents/EN_UA_002416.txt,"Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change 

 Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change

FACEBOOK users are now banned from calling for violence against heads of state.

Meta – the parent company of Facebook and Instagram – on Sunday clarified its recent violent speech policy to specifically not include calls for the death of a head of state.

The new announcement by Meta is likely in response to the violent posts users have been sharing towards Russian President Vladimir Putin following Russia's invasion of Ukraine.

""We do not permit calls to assassinate a head of state… So, in order to remove any ambiguity about our stance, we are further narrowing our guidance to make explicit that we are not allowing calls for the death of a head of state on our platforms,"" Meta global affairs President Nick Clegg said, per Reuters.

Meta's clarification came shortly after the company revealed last week that it would take a more relaxed stance on users calling for violence against Russian forces in the context of the Ukraine invasion.

""As a result of the Russian invasion of Ukraine we have temporarily made allowances for forms of political expression that would normally violate our rules like violent speech,"" a Meta spokesperson said.

Read more on Facebook

However, it appears that Meta's initial policy sparked confusion among both Facebook and Instagram users on what type of speech is exactly permitted.

Along with banning violent calls against state leaders, the American tech company also emphasized that their new policy does not allow for hate speech towards Russian civilians.

""We are now narrowing the focus to make it explicitly clear in the guidance that it is never to be interpreted as condoning violence against Russians in general,"" Clegg said.

""Meta stands against Russophobia. We have no tolerance for calls for genocide, ethnic cleansing, or any kind of discrimination, harassment, or violence towards Russians on our platform,"" Clegg added.

Most read in Tech

Last Friday, the Kremlin opened a court case against Meta in direct retaliation to the social media giant's violent speech policy.

""A criminal case has been initiated … in connection with illegal calls for murder and violence against citizens of the Russian Federation by employees of the American company Meta,"" Russia's Investigative Committee said, according to Reuters.

The Russian prosecutor general's office asked a court to designate Meta an ""extremist organization"" and ban it from operating in the country after the social media giant changed its hate speech rules on Friday, per the Wall Street Journal.

Read More on The US Sun

The prosecutor's office added that Meta's actions not only constitute terrorist activity but also incite ""hatred and enmity"" towards Russian citizens.

Several weeks ago, Russia also announced that it would block civilians' access to Facebook and since then the media platform has been heavily restricted.

We pay for your stories!

Do you have a story for The US Sun team?

Email us at exclusive@the-sun.com or call 212 416 4552.

Like us on Facebook at www.facebook.com/TheSunUS and follow us from our main Twitter account at @TheSunUS",['Incompetent']
138,EN_UA_002416.txt,Clegg,1866,1870,Protagonist,Peacemaker,,,EN/raw-documents/EN_UA_002416.txt,"Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change 

 Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change

FACEBOOK users are now banned from calling for violence against heads of state.

Meta – the parent company of Facebook and Instagram – on Sunday clarified its recent violent speech policy to specifically not include calls for the death of a head of state.

The new announcement by Meta is likely in response to the violent posts users have been sharing towards Russian President Vladimir Putin following Russia's invasion of Ukraine.

""We do not permit calls to assassinate a head of state… So, in order to remove any ambiguity about our stance, we are further narrowing our guidance to make explicit that we are not allowing calls for the death of a head of state on our platforms,"" Meta global affairs President Nick Clegg said, per Reuters.

Meta's clarification came shortly after the company revealed last week that it would take a more relaxed stance on users calling for violence against Russian forces in the context of the Ukraine invasion.

""As a result of the Russian invasion of Ukraine we have temporarily made allowances for forms of political expression that would normally violate our rules like violent speech,"" a Meta spokesperson said.

Read more on Facebook

However, it appears that Meta's initial policy sparked confusion among both Facebook and Instagram users on what type of speech is exactly permitted.

Along with banning violent calls against state leaders, the American tech company also emphasized that their new policy does not allow for hate speech towards Russian civilians.

""We are now narrowing the focus to make it explicitly clear in the guidance that it is never to be interpreted as condoning violence against Russians in general,"" Clegg said.

""Meta stands against Russophobia. We have no tolerance for calls for genocide, ethnic cleansing, or any kind of discrimination, harassment, or violence towards Russians on our platform,"" Clegg added.

Most read in Tech

Last Friday, the Kremlin opened a court case against Meta in direct retaliation to the social media giant's violent speech policy.

""A criminal case has been initiated … in connection with illegal calls for murder and violence against citizens of the Russian Federation by employees of the American company Meta,"" Russia's Investigative Committee said, according to Reuters.

The Russian prosecutor general's office asked a court to designate Meta an ""extremist organization"" and ban it from operating in the country after the social media giant changed its hate speech rules on Friday, per the Wall Street Journal.

Read More on The US Sun

The prosecutor's office added that Meta's actions not only constitute terrorist activity but also incite ""hatred and enmity"" towards Russian citizens.

Several weeks ago, Russia also announced that it would block civilians' access to Facebook and since then the media platform has been heavily restricted.

We pay for your stories!

Do you have a story for The US Sun team?

Email us at exclusive@the-sun.com or call 212 416 4552.

Like us on Facebook at www.facebook.com/TheSunUS and follow us from our main Twitter account at @TheSunUS",['Peacemaker']
139,EN_UA_002416.txt,Russia,2912,2917,Antagonist,Tyrant,,,EN/raw-documents/EN_UA_002416.txt,"Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change 

 Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change

FACEBOOK users are now banned from calling for violence against heads of state.

Meta – the parent company of Facebook and Instagram – on Sunday clarified its recent violent speech policy to specifically not include calls for the death of a head of state.

The new announcement by Meta is likely in response to the violent posts users have been sharing towards Russian President Vladimir Putin following Russia's invasion of Ukraine.

""We do not permit calls to assassinate a head of state… So, in order to remove any ambiguity about our stance, we are further narrowing our guidance to make explicit that we are not allowing calls for the death of a head of state on our platforms,"" Meta global affairs President Nick Clegg said, per Reuters.

Meta's clarification came shortly after the company revealed last week that it would take a more relaxed stance on users calling for violence against Russian forces in the context of the Ukraine invasion.

""As a result of the Russian invasion of Ukraine we have temporarily made allowances for forms of political expression that would normally violate our rules like violent speech,"" a Meta spokesperson said.

Read more on Facebook

However, it appears that Meta's initial policy sparked confusion among both Facebook and Instagram users on what type of speech is exactly permitted.

Along with banning violent calls against state leaders, the American tech company also emphasized that their new policy does not allow for hate speech towards Russian civilians.

""We are now narrowing the focus to make it explicitly clear in the guidance that it is never to be interpreted as condoning violence against Russians in general,"" Clegg said.

""Meta stands against Russophobia. We have no tolerance for calls for genocide, ethnic cleansing, or any kind of discrimination, harassment, or violence towards Russians on our platform,"" Clegg added.

Most read in Tech

Last Friday, the Kremlin opened a court case against Meta in direct retaliation to the social media giant's violent speech policy.

""A criminal case has been initiated … in connection with illegal calls for murder and violence against citizens of the Russian Federation by employees of the American company Meta,"" Russia's Investigative Committee said, according to Reuters.

The Russian prosecutor general's office asked a court to designate Meta an ""extremist organization"" and ban it from operating in the country after the social media giant changed its hate speech rules on Friday, per the Wall Street Journal.

Read More on The US Sun

The prosecutor's office added that Meta's actions not only constitute terrorist activity but also incite ""hatred and enmity"" towards Russian citizens.

Several weeks ago, Russia also announced that it would block civilians' access to Facebook and since then the media platform has been heavily restricted.

We pay for your stories!

Do you have a story for The US Sun team?

Email us at exclusive@the-sun.com or call 212 416 4552.

Like us on Facebook at www.facebook.com/TheSunUS and follow us from our main Twitter account at @TheSunUS",['Tyrant']
